"id","jira_parent_id",candidate_id,"project_id","ticket_number","interview_number","interview_type","interview_technology","interview_language","interview_seniority_level","task_status","task_created_date","interview_date","subjective_readiness","interviewer_comment","project_name"
2730,1281,4983,35,SPT-17610,2,TECH,Android,RUSSIAN,S1,DONE,"2022-08-25 13:48:37","2022-08-26 08:00:00",90.0,"Сильные стороны:
Солидный опыт, отвечал детально практически на все вопросы,
чувствуется уверенность. Работал на больших банковских проектах,
что тоже плюс
Слабые стороны:
Не ответил на пару вопросов, может иногда волноваться.
Больше не отмечено

",Сбербанк Казахстан
2732,714,4486,101,SPT-17607,4,TECH,iOS,RUSSIAN,M1,DONE,"2022-08-25 13:30:31","2022-08-26 10:00:00",70.0,"Сильные стороны:
Все что касается лайв кодинга по знаниям свифта, тут все отлично
Слабые стороны:
Все задачи связанные с логикой и построением алгоритмов
",Тинькофф Банк
2733,1212,3371,718,SPT-17603,4,TECH,PHP,RUSSIAN,M3,DONE,"2022-08-25 13:01:36","2022-08-26 09:00:00",90.0,"Сильные стороны:

Уверенное владение теоретической частью

Слабые стороны:

Не очень большой опыт postgresql, но на этом проекте это не особо критично. Нет опыта с php 8, но тоже не критично ",Exinity
2736,1175,13078,1389,SPT-17620,4,TECH,Java,ENGLISH,,DONE,"2022-08-25 15:04:06","2022-08-30 14:00:00",65.0,"Сильные стороны: java, hibernate, postgresql

Слабые стороны: mvc, servlets, filters, rest

",Laba_Sales
2738,1165,13067,1389,SPT-17626,4,TECH,Java,ENGLISH,,DONE,"2022-08-25 18:14:48","2022-08-31 13:00:00",80.0,"Сильные стороны:
core, git, testing, concurrency, 

Слабые стороны:
kafka

",Laba_Sales
2739,1192,7605,1389,SPT-17625,4,TECH,Java,RUSSIAN,,DONE,"2022-08-25 18:02:58","2022-08-31 10:00:00",78.0,"Сильные стороны: Spring Core, SQL

Слабые стороны: JMM, k8s, Java collection

",Laba_Sales
2740,1079,8482,195,SPT-17624,6,TECH,Java,RUSSIAN,,DONE,"2022-08-25 17:31:03","2022-08-29 14:00:00",80.0,"Сильные стороны: Java Core, SQL

Слабые стороны: Maven plugin, Jenkins

",Философия ИТ
2742,1286,1910,563,SPT-17628,2,TECH,BusinessAnalyst,ENGLISH,M1,DONE,"2022-08-25 19:47:33","2022-08-29 12:00:00",95.0,"Сильные стороны: great communication skills, good understanding of BA theoretical issues. 

Слабые стороны:
Lack of practical experience as the business analyst (Yerslan's main role is SA), but I don't think it may cause any problems

Yerslan has shown a very good communication skills and solid understanding of BA/SA role on the project. He was able to answer all the questions without difficulties and demonstrated good theoretical knowledge in all questions discussed. I think that he is completely ready for the interview and no repetitive technical run is needed. Only one minor recommendation to repeat issues related to requirements prioritization (techniques, ways to prioritize etc.)
",Softeq Minsk
2743,1288,1053,35,SPT-17639,2,TECH,React,RUSSIAN,M1,DONE,"2022-08-26 06:48:04","2022-08-29 13:00:00",90.0,"Сильные стороны:
Кандидат очень хорошо разбирается  в теории, чувствуется реальный опыт на проэктах. Рассказал и ответил на все вопросы. Знает сопутствующие технологии

Слабые стороны: Не обнаружен

P.S: Считаю, что кандидат должен успешно пройти собеседование, если уж только интервью не будет кардинально разнится с тем, что уже было у других кандидатов

",Сбербанк Казахстан
2744,1277,11317,195,SPT-17638,4,TECH,React,RUSSIAN,,DONE,"2022-08-26 06:44:54","2022-08-30 14:00:00",80.0,"Сильные стороны: Основы реакта, работа с хуками, методы запросов, code smells, решение алгоритмических задач

Слабые стороны: typescript(модификаторы доступа), setState, useState, преимущества ФК, long, short polling, на некоторых общих вопросах формулировка ответа",Философия ИТ
2745,1176,13073,1389,SPT-17637,4,TECH,Java,ENGLISH,,DONE,"2022-08-26 06:43:34","2022-08-30 07:00:00",70.0,"Сильные стороны: хорошо подготовлен теоретически по темам которые успели обсудить

Слабые стороны: слабая селф презентация, тяжело общаться на английском

",Laba_Sales
2747,1289,3470,195,SPT-17633,2,TECH,React,RUSSIAN,,DONE,"2022-08-26 06:08:12","2022-08-29 13:00:00",70.0,"Сильные стороны: Теория core js(решение некоторых задач)

Слабые стороны: подход к ответам(нужно называть сначала группу, потом пункты группы пример типы данных), решение задач нужно больше практики и повторения и закрепления, чтобы было меньше моментов тишины + обидно что упал на старых задачках(так что нужно закрепить понимание тем и что где и почему)((",Философия ИТ
2748,1290,7756,195,SPT-17632,2,TECH,React,RUSSIAN,,DONE,"2022-08-26 06:02:26","2022-08-26 12:00:00",80.0,"Сильные стороны: теория по React(оптимизация хуки), redux(взаимодействие и принципы), js, общие темы(ООП,ФП, чистота кода, CI/CD)

Слабые стороны: невнимательность в решении задач, и задачи по proto,prototype, context, и замыкание(и определение через lexical environment, то что внутри environment record и outer на внешнее lexical environment, а само lexical environment запоминается в момент создания)",Философия ИТ
2749,1202,3757,16,SPT-17656,4,TECH,Java,RUSSIAN,M1,DONE,"2022-08-26 08:47:17","2022-08-30 12:00:00",50.0,"Проверяли алгоритмы, в целом кандидат рассуждать умеет, но чувствуется нехватка опыта именно в алгоритмических задачках, обычно предлагает сложные решения с костылями, но по подсказкам уже исправляется. рекомендация - больше практики, пока что яндекс его завалит)				
",Яндекс Медиалаб
2751,1218,11192,35,SPT-17652,4,TECH,iOS,RUSSIAN,,DONE,"2022-08-26 08:30:57","2022-08-31 14:00:00",80.0,"Сильные стороны: хорошее знание теории + практики

Слабые стороны: тесты, гит

",Сбербанк Казахстан
2752,1293,10938,195,SPT-17651,2,TECH,Java,RUSSIAN,,DONE,"2022-08-26 08:24:49","2022-08-26 10:00:00",85.0,"Сильные стороны: Java, Spring, Hibernate

Слабые стороны: SQL, Java 8 features

",Философия ИТ
2754,1292,4087,1390,SPT-17648,2,TECH,Java,ENGLISH,M2,DONE,"2022-08-26 08:06:40","2022-08-29 10:00:00",60.0,"Сильные стороны:
во многих темах пробелы
Слабые стороны:
слабые знвния по spring, hibernate, тестирование, многопотчонсть, java core
",Duftner
2756,1174,13019,1389,SPT-17646,4,TECH,Java,ENGLISH,,DONE,"2022-08-26 07:33:05","2022-08-30 09:00:00",78.0,"Сильные стороны: multithreading, git and experience with docker and gitlab, very motivated

Слабые стороны: Spring core, Spring security, Spring  cloud, Mongo and gradle. Oleksandr sometimes a little in a hurry

",Laba_Sales
2760,1214,1538,1157,SPT-17676,4,TECH,Android,RUSSIAN,J1,DONE,"2022-08-26 10:45:45","2022-08-29 11:00:00",60.0,"Упор при прогоне был сделан на Java (исходя из прошлого прогона)

Сильные стороны: java collections, java memory

Слабые стороны: java basics (внутренний vs вложенный классы; transient; Boxing и Unboxing (Autoboxing); зачем добавлены методы notify, wait и notifyAll в Object, если они нужны для потоков; пул Integer), java concurrency (отличие synchronized от lock, executors)

",ПАО Банк «ФК Открытие»
